scenario_id,run_id,timestamp_local,recommended_ac_units_on,recommended_ac_setpoint_c,recommended_fan_units_on,grid_energy_kwh,solar_energy_used_kwh,battery_charge_kwh,battery_discharge_kwh,battery_soc_kwh,cooling_energy_kwh,estimated_indoor_temp_c,comfort_status,interval_cost_pkr,interval_emissions_kgco2e,reason_code,explanation,constraint_violation_count,constraint_violation_details
PUB-B,coolshift-v1,2026-05-03T21:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,26.73,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-03T21:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,26.52,COMFORT_OK,15.7075,0.13132,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-03T22:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,26.08,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T22:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.71,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T22:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.39,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T22:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.17,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T23:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.97,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T23:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.78,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T23:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.56,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-03T23:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.23,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T00:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.95,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T00:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.56,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T00:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.39,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T00:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.2,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T01:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.02,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T01:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.95,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T01:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.82,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T01:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.63,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T02:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.64,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T02:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.47,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T02:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.46,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T02:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.45,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T03:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.38,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T03:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.5,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T03:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.57,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T03:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.54,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T04:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.55,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T04:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.71,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T04:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.8,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T04:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.99,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T05:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.23,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T05:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.28,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T05:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.4,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T05:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.58,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T06:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.88,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T06:15:00,0,,4,0.214,0.0435,0.0,0.0,2.0,0.07,24.12,COMFORT_OK,9.416,0.09844,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T06:30:00,0,,4,0.16975,0.08775,0.0,0.0,2.0,0.07,24.44,COMFORT_OK,7.469,0.07809,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T06:45:00,0,,4,0.1155,0.142,0.0,0.0,2.0,0.07,24.78,COMFORT_OK,5.082,0.05313,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T07:00:00,0,,4,0.0775,0.18,0.0,0.0,2.0,0.07,24.75,COMFORT_OK,3.41,0.03565,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T07:15:00,0,,4,0.036,0.2215,0.0,0.0,2.0,0.07,24.88,COMFORT_OK,1.584,0.01656,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T07:30:00,0,,4,0.001,0.2565,0.0,0.0,2.0,0.07,24.95,COMFORT_OK,0.044,0.00046,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T07:45:00,0,,4,0.0,0.29925,0.04175,0.0,2.03925,0.07,25.21,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T08:00:00,0,,4,0.0,0.3625,0.105,0.0,2.13795,0.07,25.47,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T08:15:00,0,,4,0.0,0.4075,0.15,0.0,2.27895,0.07,25.86,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T08:30:00,0,,4,0.0,0.41025,0.15275,0.0,2.42253,0.07,26.26,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T08:45:00,0,,4,0.0,0.461,0.2035,0.0,2.61382,0.07,26.53,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T09:00:00,0,,4,0.0,0.47975,0.22225,0.0,2.82274,0.07,26.49,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T09:15:00,0,,4,0.0,0.5095,0.252,0.0,3.05962,0.07,26.58,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T09:30:00,0,,4,0.0,0.5635,0.306,0.0,3.34726,0.07,26.85,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T09:45:00,0,,4,0.0,0.61625,0.35875,0.0,3.68449,0.07,27.16,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T10:00:00,0,,4,0.0,0.60925,0.35175,0.0,4.01513,0.07,27.43,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T10:15:00,0,,4,0.0,0.6095,0.352,0.0,4.34601,0.07,27.71,COMFORT_OK,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T10:30:00,0,,4,0.0,0.6465,0.389,0.0,4.71167,0.07,28.07,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T10:45:00,0,,4,0.0,0.70275,0.44525,0.0,5.13021,0.07,28.4,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T11:00:00,0,,4,0.0,0.6495,0.392,0.0,5.49869,0.07,28.59,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T11:15:00,0,,4,0.0,0.714,0.4565,0.0,5.9278,0.07,28.79,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T11:30:00,0,,4,0.0,0.668,0.4105,0.0,6.31367,0.07,29.16,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T11:45:00,0,,4,0.0,0.67525,0.41775,0.0,6.70636,0.07,29.42,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T12:00:00,0,,4,0.0,0.72325,0.46575,0.0,7.14417,0.07,29.68,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T12:15:00,0,,4,0.0,0.74125,0.48375,0.0,7.59889,0.07,29.97,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T12:30:00,0,,4,0.0,0.7155,0.458,0.0,8.02941,0.07,30.05,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T12:45:00,0,,4,0.0,0.68075,0.42325,0.0,8.42727,0.07,30.29,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T13:00:00,0,,4,0.0,0.676,0.4185,0.0,8.82066,0.07,30.44,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T13:15:00,0,,4,0.0,0.6805,0.423,0.0,9.21828,0.07,30.54,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T13:30:00,0,,4,0.0,0.6455,0.388,0.0,9.583,0.07,30.69,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T13:45:00,0,,4,0.0,0.614,0.3565,0.0,9.91811,0.07,30.82,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T14:00:00,0,,4,0.0,0.34462,0.08712,0.0,10.0,0.07,30.77,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T14:15:00,0,,4,0.0,0.2575,0.0,0.0,10.0,0.07,30.75,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T14:30:00,0,,4,0.0,0.2575,0.0,0.0,10.0,0.07,30.85,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T14:45:00,0,,4,0.0,0.2575,0.0,0.0,10.0,0.07,30.77,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T15:00:00,2,26.0,4,0.0,0.51225,0.0,0.40775,9.56622,0.7325,29.73,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T15:15:00,2,26.0,4,0.0,0.4655,0.0,0.4545,9.08271,0.7325,29.02,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T15:30:00,2,26.0,4,0.0,0.4195,0.0,0.5005,8.55026,0.7325,28.58,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T15:45:00,2,26.0,4,0.0,0.3685,0.0,0.5515,7.96356,0.7325,28.78,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T16:00:00,2,26.0,4,0.0,0.34825,0.0,0.57175,7.35532,0.7325,28.78,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T16:15:00,2,26.0,4,0.0,0.31475,0.0,0.60525,6.71144,0.7325,28.71,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T16:30:00,2,26.0,4,0.0,0.2565,0.0,0.6635,6.00559,0.7325,28.57,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T16:45:00,2,26.0,4,0.0,0.22175,0.0,0.69825,5.26277,0.7325,28.53,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T17:00:00,2,26.0,4,0.0,0.17775,0.0,0.74225,4.47314,0.7325,28.37,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T17:15:00,1,26.0,4,0.0,0.14525,0.0,0.4435,4.00133,0.40125,28.57,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T17:30:00,1,26.0,4,0.0,0.094,0.0,0.49475,3.475,0.40125,28.61,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T17:45:00,1,26.0,4,0.0,0.04525,0.0,0.5435,2.89681,0.40125,28.55,WARM,0.0,0.0,SOLAR_AVAILABLE,"Solar generation is available, so active cooling is shifted into clean-energy hours.",0,
PUB-B,coolshift-v1,2026-05-04T18:00:00,1,26.0,4,0.0,0.0,0.0,0.58875,2.27048,0.40125,28.71,WARM,0.0,0.0,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T18:15:00,1,26.0,4,0.3345,0.0,0.0,0.25425,2.0,0.40125,28.7,WARM,20.4045,0.1706,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T18:30:00,1,26.0,4,0.58875,0.0,0.0,0.0,2.0,0.40125,28.6,WARM,35.9138,0.30026,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T18:45:00,1,26.0,4,0.58875,0.0,0.0,0.0,2.0,0.40125,28.51,WARM,35.9138,0.30026,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T19:00:00,1,26.0,4,0.0,0.0,0.0,0.0,2.0,0.40125,28.3,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-B,coolshift-v1,2026-05-04T19:15:00,1,26.0,4,0.0,0.0,0.0,0.0,2.0,0.40125,28.11,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-B,coolshift-v1,2026-05-04T19:30:00,1,26.0,4,0.0,0.0,0.0,0.0,2.0,0.40125,27.94,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-B,coolshift-v1,2026-05-04T19:45:00,0,,4,0.0,0.0,0.0,0.0,2.0,0.07,28.12,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-B,coolshift-v1,2026-05-04T20:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,27.99,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-04T20:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,27.84,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-04T20:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,27.68,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-04T20:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,27.4,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-04T21:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,27.14,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-04T21:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,26.9,COMFORT_OK,15.7075,0.13132,PEAK_TARIFF,Peak tariff detected; cooling is trimmed while fans preserve perceived comfort.,0,
PUB-B,coolshift-v1,2026-05-04T21:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,26.48,COMFORT_OK,15.7075,0.13132,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T21:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,26.22,COMFORT_OK,15.7075,0.13132,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-B,coolshift-v1,2026-05-04T22:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.94,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T22:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.66,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T22:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.27,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T22:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,25.0,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T23:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.69,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T23:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.46,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T23:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.29,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-04T23:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,24.02,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T00:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.69,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T00:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.38,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T00:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,23.02,COMFORT_OK,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T00:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.91,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T01:00:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.64,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T01:15:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.55,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T01:30:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.31,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-B,coolshift-v1,2026-05-05T01:45:00,0,,4,0.2575,0.0,0.0,0.0,2.0,0.07,22.2,TOO_COOL,11.33,0.11845,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
